time,altitude,speed,mass
2335.67,199820.1,2078.56,5005011.23
2335.77,199821.27,2079.76,5003237.793
2335.89,199822.68,2081.19,5001109.375
2335.97,199823.64,2082.15,4999690.918
2336.07,199824.84,2083.35,4997917.48
2336.17,199826.06,2084.55,4996144.043
2336.29,199827.53,2085.98,4994016.113
2336.39,199828.77,2087.18,4992242.676
2336.49,199830.03,2088.38,4990469.238
2336.59,199831.29,2089.58,4988695.801
2336.69,199832.57,2090.78,4986922.363
2336.79,199833.86,2091.98,4985148.926
2336.89,199835.17,2093.18,4983375.488
2336.99,199836.48,2094.38,4981602.051
2337.09,199837.81,2095.58,4979828.613
2337.19,199839.15,2096.78,4978055.176
2337.29,199840.51,2097.99,4976281.738
2337.39,199841.88,2099.19,4974508.301
2337.49,199843.26,2100.39,4972734.863
2337.59,199844.65,2101.59,4970961.426
2337.69,199846.06,2102.8,4969187.988
2337.79,199847.48,2104.0,4967414.551
2337.89,199848.92,2105.21,4965641.113
2337.99,199850.36,2106.41,4963867.676
2338.09,199851.82,2107.62,4962094.238
2338.19,199853.3,2108.82,4960320.801
2338.29,199854.79,2110.03,4958547.363
2338.39,199856.29,2111.23,4956773.926
2338.49,199857.81,2112.44,4955000.488
2338.59,199859.34,2113.65,4953227.051
2338.69,199860.88,2114.86,4951454.102
2338.79,199862.44,2116.06,4949680.664
2338.89,199864.01,2117.27,4947907.227
2338.99,199865.6,2118.48,4946133.789
2339.09,199867.2,2119.69,4944360.352
2339.19,199868.81,2120.9,4942586.914
2339.29,199870.44,2122.11,4940813.477
2339.39,199872.09,2123.32,4939040.039
2339.49,199873.74,2124.53,4937266.602
2339.59,199875.42,2125.74,4935493.164
2339.69,199877.1,2126.95,4933719.727
2339.79,199878.81,2128.17,4931946.289
2339.89,199880.53,2129.38,4930172.852
2339.99,199882.26,2130.59,4928399.414
2340.09,199884.01,2131.8,4926625.977
2340.19,199885.77,2133.02,4924852.539
2340.29,199887.55,2134.23,4923079.102
2340.39,199889.34,2135.45,4921305.664
2340.49,199891.15,2136.66,4919532.227
2340.59,199892.97,2137.88,4917758.789
2340.69,199894.81,2139.09,4915985.352
2340.79,199896.67,2140.31,4914211.914
2340.89,199898.54,2141.53,4912438.477
2340.99,199900.43,2142.74,4910665.039
2341.09,199902.33,2143.96,4908891.602
2341.19,199904.25,2145.18,4907118.164
2341.29,199906.18,2146.39,4905344.727
2341.39,199908.13,2147.61,4903571.289
2341.49,199910.1,2148.83,4901798.34
2341.59,199912.08,2150.05,4900024.902
2341.69,199914.08,2151.27,4898251.465
2341.79,199916.1,2152.49,4896478.027
2341.89,199918.13,2153.71,4894704.59
2342.01,199920.59,2155.18,4892576.172
2342.09,199922.25,2156.15,4891157.715
2342.21,199924.75,2157.62,4889029.297
2342.29,199926.43,2158.6,4887610.84
2342.39,199928.54,2159.82,4885837.402
2342.51,199931.11,2161.29,4883708.984
2342.61,199933.26,2162.51,4881935.547
2342.71,199935.43,2163.73,4880162.598
2342.81,199937.62,2164.96,4878389.16
2342.91,199939.82,2166.18,4876615.723
2343.01,199942.05,2167.41,4874842.285
2343.11,199944.29,2168.63,4873068.848
2343.21,199946.54,2169.86,4871295.41
2343.31,199948.82,2171.09,4869521.973
2343.41,199951.11,2172.31,4867748.535
2343.51,199953.42,2173.54,4865975.098
2343.61,199955.75,2174.77,4864201.66
2343.71,199958.1,2176.0,4862428.223
2343.81,199960.46,2177.22,4860654.785
2343.91,199962.85,2178.45,4858881.348
2344.01,199965.25,2179.68,4857107.91
2344.11,199967.67,2180.91,4855334.473
2344.21,199970.1,2182.14,4853561.035
2344.31,199972.56,2183.37,4851787.598
2344.41,199975.03,2184.6,4850014.16
2344.51,199977.53,2185.83,4848240.723
2344.61,199980.04,2187.06,4846467.285
2344.71,199982.57,2188.3,4844693.848
2344.81,199985.12,2189.53,4842920.41
2344.91,199987.69,2190.76,4841146.973
2345.01,199990.28,2191.99,4839373.535
2345.11,199992.88,2193.23,4837600.098
2345.21,199995.51,2194.46,4835826.66
2345.31,199998.16,2195.7,4834053.223
2345.41,200000.82,2196.93,4832280.273
2345.51,200003.51,2198.17,4830506.836
2345.61,200006.21,2199.4,4828733.398
2345.71,200008.93,2200.64,4826959.961
2345.81,200011.68,2201.87,4825186.523
2345.91,200014.44,2203.11,4823413.086
2346.01,200017.22,2204.35,4821639.648
2346.11,200020.03,2205.59,4819866.211
2346.21,200022.85,2206.82,4818092.773
2346.31,200025.69,2208.06,4816319.336
2346.41,200028.55,2209.3,4814545.898
2346.51,200031.44,2210.54,4812772.461
2346.61,200034.34,2211.78,4810999.023
2346.71,200037.27,2213.02,4809225.586
2346.81,200040.21,2214.26,4807452.148
2346.91,200043.18,2215.5,4805678.711
2347.01,200046.16,2216.74,4803905.273
2347.11,200049.17,2217.99,4802131.836
2347.21,200052.2,2219.23,4800358.398
2347.31,200055.25,2220.47,4798584.961
2347.41,200058.32,2221.71,4796811.523
2347.51,200061.41,2222.96,4795038.086
2347.61,200064.52,2224.2,4793264.648
2347.71,200067.66,2225.45,4791491.211
2347.83,200071.45,2226.94,4789363.281
2347.91,200073.99,2227.94,4787944.336
2348.03,200077.83,2229.43,4785816.406
2348.13,200081.05,2230.68,4784042.969
2348.23,200084.3,2231.92,4782269.531
2348.33,200087.57,2233.17,4780496.094
2348.43,200090.86,2234.42,4778722.656
2348.53,200094.17,2235.67,4776949.219
2348.63,200097.51,2236.91,4775175.781
2348.73,200100.86,2238.16,4773402.344
2348.83,200104.24,2239.41,4771628.906
2348.93,200107.64,2240.66,4769855.469
2349.03,200111.07,2241.91,4768082.031
2349.13,200114.51,2243.16,4766308.594
2349.23,200117.98,2244.41,4764535.645
2349.33,200121.47,2245.66,4762762.207
2349.43,200124.99,2246.91,4760988.77
2349.53,200128.53,2248.17,4759215.332
2349.63,200132.09,2249.42,4757441.895
2349.73,200135.67,2250.67,4755668.457
2349.83,200139.28,2251.92,4753895.02
2349.93,200142.91,2253.18,4752121.582
2350.03,200146.56,2254.43,4750348.145
2350.13,200150.24,2255.69,4748574.707
2350.23,200153.94,2256.94,4746801.27
2350.33,200157.66,2258.2,4745027.832
2350.43,200161.41,2259.45,4743254.395
2350.53,200165.18,2260.71,4741480.957
2350.63,200168.98,2261.96,4739707.52
2350.73,200172.8,2263.22,4737934.082
2350.83,200176.64,2264.48,4736160.645
2350.93,200180.51,2265.74,4734387.207
2351.03,200184.4,2267.0,4732613.77
2351.13,200188.32,2268.25,4730840.332
2351.23,200192.26,2269.51,4729066.895
2351.33,200196.23,2270.77,4727293.457
2351.43,200200.22,2272.03,4725520.02
2351.53,200204.23,2273.29,4723746.582
2351.63,200208.27,2274.55,4721973.145
2351.73,200212.34,2275.81,4720199.707
2351.83,200216.43,2277.08,4718426.758
2351.93,200220.54,2278.34,4716653.32
2352.03,200224.68,2279.6,4714879.883
2352.13,200228.85,2280.86,4713106.445
2352.23,200233.04,2282.13,4711333.008
2352.33,200237.25,2283.39,4709559.57
2352.43,200241.49,2284.65,4707786.133
2352.53,200245.76,2285.92,4706012.695
2352.63,200250.05,2287.18,4704239.258
2352.73,200254.37,2288.45,4702465.82
2352.83,200258.72,2289.72,4700692.383
2352.93,200263.09,2290.98,4698918.945
2353.03,200267.48,2292.25,4697145.508
2353.13,200271.91,2293.52,4695372.07
2353.23,200276.36,2294.78,4693598.633
2353.33,200280.83,2296.05,4691825.195
2353.43,200285.33,2297.32,4690051.758
2353.55,200290.77,2298.84,4687923.828
2353.63,200294.42,2299.86,4686504.883
2353.73,200299.0,2301.13,4684731.445
2353.83,200303.61,2302.4,4682958.008
2353.93,200308.24,2303.67,4681184.57
2353.99,200311.04,2304.43,4680120.605
2354.05,200313.84,2305.19,4679056.641
2354.21,200321.37,2307.23,4676219.238
2354.31,200326.11,2308.5,4674445.801
2354.41,200330.87,2309.77,4672672.363
2354.51,200335.67,2311.05,4670898.926
2354.61,200340.49,2312.32,4669125.488
2354.71,200345.34,2313.59,4667352.051
2354.81,200350.21,2314.87,4665578.613
2354.91,200355.12,2316.14,4663805.176
2355.01,200360.05,2317.42,4662031.738
2355.11,200365.01,2318.69,4660258.301
2355.21,200370.0,2319.97,4658484.863
2355.31,200375.01,2321.25,4656711.426
2355.41,200380.06,2322.52,4654937.988
2355.53,200386.15,2324.06,4652810.059
2355.61,200390.24,2325.08,4651391.113
2355.71,200395.37,2326.36,4649617.676
2355.81,200400.53,2327.63,4647844.238
2355.93,200406.75,2329.17,4645716.309
2356.01,200410.93,2330.19,4644297.363
2356.11,200416.18,2331.47,4642524.414
2356.21,200421.45,2332.75,4640750.977
2356.33,200427.82,2334.29,4638622.559
2356.43,200433.16,2335.57,4636849.121
2356.53,200438.53,2336.85,4635075.684
2356.61,200442.84,2337.88,4633657.227
2356.73,200449.35,2339.42,4631528.809
2356.83,200454.81,2340.7,4629755.371
2356.93,200460.3,2341.98,4627981.934
2357.03,200465.82,2343.27,4626208.496
2357.13,200471.36,2344.55,4624435.059
2357.23,200476.94,2345.84,4622662.109
2357.33,200482.55,2347.12,4620888.672
2357.43,200488.18,2348.41,4619115.234
2357.53,200493.85,2349.69,4617341.797
2357.63,200499.55,2350.98,4615568.359
2357.73,200505.28,2352.27,4613794.922
2357.83,200511.04,2353.56,4612021.484
2357.93,200516.83,2354.84,4610248.047
2358.03,200522.65,2356.13,4608474.609
2358.13,200528.5,2357.42,4606701.172
2358.23,200534.39,2358.71,4604927.734
2358.33,200540.3,2360.0,4603154.297
2358.43,200546.25,2361.29,4601380.859
2358.53,200552.22,2362.58,4599607.422
2358.63,200558.23,2363.87,4597833.984
2358.73,200564.27,2365.16,4596060.547
2358.83,200570.34,2366.45,4594287.109
2358.93,200576.44,2367.75,4592513.672
2359.03,200582.58,2369.04,4590740.234
2359.13,200588.75,2370.33,4588966.797
2359.23,200594.94,2371.62,4587193.359
2359.33,200601.18,2372.92,4585419.922
2359.43,200607.44,2374.21,4583646.484
2359.53,200613.73,2375.51,4581873.047
2359.63,200620.06,2376.8,4580099.609
2359.73,200626.42,2378.1,4578326.172
2359.83,200632.82,2379.4,4576553.223
2359.93,200639.24,2380.69,4574779.785
2360.03,200645.7,2381.99,4573006.348
2360.13,200652.19,2383.29,4571232.91
2360.23,200658.72,2384.58,4569459.473
2360.33,200665.27,2385.88,4567686.035
2360.43,200671.86,2387.18,4565912.598
2360.53,200678.49,2388.48,4564139.16
2360.63,200685.15,2389.78,4562365.723
2360.73,200691.84,2391.08,4560592.285
2360.83,200698.56,2392.38,4558818.848
2360.95,200706.68,2393.94,4556690.918
2361.03,200712.11,2394.98,4555271.973
2361.15,200720.31,2396.55,4553144.043
2361.23,200725.8,2397.59,4551725.098
2361.33,200732.69,2398.89,4549951.66
2361.45,200741.01,2400.45,4547823.73
2361.53,200746.59,2401.5,4546404.785
2361.65,200754.99,2403.06,4544276.855
2361.75,200762.02,2404.37,4542503.418
2361.85,200769.1,2405.67,4540729.98
2361.95,200776.21,2406.98,4538956.543
2362.05,200783.35,2408.28,4537183.105
2362.15,200790.53,2409.59,4535409.668
2362.25,200797.74,2410.9,4533636.23
2362.35,200804.99,2412.2,4531862.793
2362.45,200812.27,2413.51,4530089.355
2362.55,200819.59,2414.82,4528315.918
2362.65,200826.95,2416.13,4526542.48
2362.75,200834.34,2417.44,4524769.043
2362.85,200841.76,2418.75,4522995.605
2362.95,200849.22,2420.06,4521222.168
2363.05,200856.72,2421.37,4519448.73
2363.15,200864.25,2422.68,4517675.293
2363.25,200871.82,2423.99,4515901.855
2363.35,200879.43,2425.3,4514128.418
2363.45,200887.07,2426.62,4512354.98
2363.55,200894.75,2427.93,4510581.543
2363.65,200902.46,2429.24,4508808.594
2363.75,200910.22,2430.55,4507035.156
2363.85,200918.0,2431.87,4505261.719
2363.95,200925.83,2433.18,4503488.281
2364.05,200933.69,2434.5,4501714.844
2364.15,200941.59,2435.81,4499941.406
2364.25,200949.53,2437.13,4498167.969
2364.35,200957.5,2438.45,4496394.531
2364.45,200965.51,2439.76,4494621.094
2364.55,200973.56,2441.08,4492847.656
2364.65,200981.64,2442.4,4491074.219
2364.75,200989.77,2443.72,4489300.781
2364.85,200997.93,2445.04,4487527.344
2364.95,201006.13,2446.35,4485753.906
2365.05,201014.37,2447.67,4483980.469
2365.15,201022.64,2448.99,4482207.031
2365.25,201030.95,2450.31,4480433.594
2365.35,201039.31,2451.64,4478660.156
2365.45,201047.7,2452.96,4476886.719
2365.55,201056.12,2454.28,4475113.281
2365.67,201066.29,2455.86,4472985.352
2365.75,201073.1,2456.92,4471566.406
2365.87,201083.36,2458.51,4469438.477
2365.97,201091.95,2459.83,4467665.039
2366.07,201100.58,2461.16,4465891.602
2366.15,201107.51,2462.22,4464472.656
2366.27,201117.96,2463.81,4462344.727
2366.37,201126.71,2465.13,4460571.289
2366.47,201135.49,2466.46,4458797.852
2366.57,201144.32,2467.79,4457024.414
2366.67,201153.19,2469.11,4455250.977
2366.77,201162.1,2470.44,4453477.539
2366.87,201171.04,2471.77,4451704.102
2366.97,201180.03,2473.1,4449930.664
2367.07,201189.06,2474.43,4448157.227
2367.17,201198.12,2475.76,4446383.789
2367.23,201203.58,2473.18,701029.297
2367.35,201214.52,2467.95,701029.297
2367.47,201225.49,2464.5,701029.297
2367.57,201234.66,2461.63,701029.297
2367.67,201243.87,2458.75,701029.297
2367.77,201253.09,2455.88,701029.297
2367.87,201262.35,2453.58,701029.297
2367.97,201271.64,2453.56,701029.297
2368.07,201280.97,2453.54,701029.297
2368.17,201290.33,2453.51,701029.297
2368.27,201299.73,2453.49,701029.297
2368.37,201309.16,2453.47,701029.297
2368.47,201318.62,2453.45,701029.297
2368.57,201328.13,2453.43,701029.297
2368.67,201337.66,2453.41,701029.297
2368.77,201347.23,2453.39,701029.297
2368.87,201356.84,2453.37,701029.297
2368.97,201366.48,2453.35,701029.297
2369.07,201376.16,2453.32,701029.297
2369.17,201385.87,2453.3,701029.297
2369.27,201395.61,2453.28,701029.297
2369.37,201405.39,2453.26,701029.297
2369.47,201415.21,2453.24,701029.297
2369.57,201425.06,2453.22,701029.297
2369.67,201434.95,2453.19,701029.297
2369.77,201444.87,2453.17,701029.297
2369.87,201454.82,2453.15,701029.297
2369.97,201464.81,2453.13,701029.297
2370.07,201474.84,2453.11,701029.297
2370.13,201480.87,2453.09,701029.297
2370.27,201495.0,2453.06,701029.297
2370.37,201505.13,2453.04,701029.297
2370.47,201515.29,2453.02,701029.297
2370.57,201525.49,2452.99,701029.297
2370.67,201535.73,2452.97,701029.297
2370.77,201546.0,2452.95,701029.297
2370.87,201556.3,2452.93,701029.297
2370.97,201566.64,2452.9,701029.297
2371.07,201577.02,2452.88,701029.297
2371.19,201589.52,2452.85,701029.297
2371.27,201597.87,2452.83,701029.297
2371.37,201608.35,2452.81,701029.297
2371.47,201618.87,2452.79,701029.297
2371.59,201631.53,2452.76,701029.297
2371.67,201640.0,2452.74,701029.297
2371.77,201650.62,2452.72,701029.297
2371.89,201663.41,2452.69,701029.297
2371.99,201674.11,2452.67,701029.297
2372.09,201684.84,2452.64,701029.297
2372.19,201695.61,2452.62,701029.297
2372.29,201706.41,2452.59,701029.297
2372.39,201717.24,2452.57,701029.297
2372.49,201728.12,2452.55,701029.297
2372.59,201739.02,2452.52,701029.297
2372.69,201749.96,2452.5,701029.297
2372.79,201760.94,2452.47,701029.297
2372.89,201771.95,2452.45,701029.297
2372.99,201782.99,2452.42,701029.297
2373.09,201794.07,2452.4,701029.297
2373.19,201805.19,2452.38,701029.297
2373.29,201816.34,2452.35,701029.297
2373.39,201827.52,2452.33,701029.297
2373.49,201838.74,2452.3,701029.297
2373.59,201850.0,2452.28,701029.297
2373.69,201861.29,2452.25,701029.297
2373.79,201872.61,2452.23,701029.297
2373.89,201883.97,2452.2,701029.297
2373.99,201895.37,2452.18,701029.297
2374.09,201906.8,2452.15,701029.297
2374.19,201918.26,2452.13,701029.297
2374.29,201929.76,2452.1,701029.297
2374.39,201943.6,2452.07,701029.297
2374.49,201955.18,2452.04,701029.297
2374.59,201966.79,2452.02,701029.297
2374.69,201978.44,2451.99,701029.297
2374.79,201990.12,2451.97,701029.297
2374.89,202001.83,2451.94,701029.297
2374.99,202013.58,2451.91,701029.297
2375.09,202025.37,2451.89,701029.297
2375.19,202037.18,2451.86,701029.297
2375.29,202049.04,2451.84,701029.297
2375.39,202060.93,2451.81,701029.297
2375.49,202072.85,2451.78,701029.297
2375.59,202084.81,2451.76,701029.297
2375.69,202096.8,2451.73,701029.297
2375.79,202108.83,2451.7,701029.297
2375.89,202120.9,2451.68,701029.297
2375.99,202133.0,2451.65,701029.297
2376.11,202147.56,2451.62,701029.297
2376.19,202157.3,2451.6,701029.297
2376.29,202169.5,2451.57,701029.297
2376.39,202181.74,2451.54,701029.297
2376.49,202194.01,2451.52,701029.297
2376.59,202206.32,2451.49,701029.297
2376.69,202218.66,2451.46,701029.297
2376.81,202233.51,2451.43,701029.297
2376.91,202245.93,2451.4,701029.297
2377.01,202258.39,2451.37,701029.297
2377.11,202270.87,2451.35,701029.297
2377.19,202280.89,2451.32,701029.297
2377.31,202295.95,2451.29,701029.297
2377.41,202308.55,2451.26,701029.297
2377.51,202321.17,2451.23,701029.297
2377.61,202333.84,2451.21,701029.297
2377.71,202346.53,2451.18,701029.297
2377.81,202359.26,2451.15,701029.297
2377.91,202372.03,2451.12,701029.297
2378.01,202384.83,2451.09,701029.297
2378.11,202397.67,2451.07,701029.297
2378.21,202410.54,2451.04,701029.297
2378.31,202423.44,2451.01,701029.297
2378.41,202436.38,2450.98,701029.297
2378.51,202449.36,2450.95,701029.297
2378.61,202462.37,2450.92,701029.297
2378.71,202475.41,2450.89,701029.297
2378.81,202488.49,2450.86,701029.297
2378.91,202501.61,2450.84,701029.297
2379.01,202514.76,2450.81,701029.297
2379.11,202527.94,2450.78,701029.297
2379.21,202541.16,2450.75,701029.297
2379.31,202554.41,2450.72,701029.297
2379.41,202567.7,2450.69,701029.297
2379.51,202581.02,2450.66,701029.297
2379.61,202594.38,2450.63,701029.297
2379.71,202607.77,2450.6,701029.297
2379.81,202621.2,2450.57,701029.297
2379.91,202634.66,2450.54,701029.297
2380.01,202648.15,2450.51,701029.297
2380.11,202661.69,2450.48,701029.297
2380.21,202675.25,2450.45,701029.297
2380.31,202688.85,2450.42,701029.297
2380.41,202702.49,2450.39,701029.297
2380.51,202716.16,2450.36,701029.297
2380.61,202729.86,2450.33,701029.297
2380.71,202743.6,2450.3,701029.297
2380.81,202757.37,2450.27,701029.297
2380.91,202771.18,2450.24,701029.297
2381.01,202785.02,2450.21,701029.297
2381.11,202798.9,2450.18,701029.297
2381.21,202812.82,2450.15,701029.297
2381.31,202826.76,2450.12,701029.297
2381.41,202840.74,2450.09,701029.297
2381.51,202854.76,2450.06,701029.297
2381.61,202868.81,2450.02,701029.297
2381.71,202882.9,2449.99,701029.297
2381.83,202899.85,2449.96,701029.297
2381.93,202914.01,2449.92,701029.297
2382.03,202928.21,2449.89,701029.297
2382.11,202939.59,2449.87,701029.297
2382.21,202953.85,2449.84,701029.297
2382.33,202971.01,2449.8,701029.297
2382.43,202985.34,2449.77,701029.297
2382.51,202996.83,2449.74,701029.297
2382.63,203014.12,2449.7,701029.297
2382.73,203028.56,2449.67,701029.297
2382.83,203043.03,2449.64,701029.297
2382.93,203057.54,2449.61,701029.297
2383.03,203072.08,2449.58,701029.297
2383.13,203086.66,2449.54,701029.297
2383.23,203101.27,2449.51,701029.297
2383.33,203115.92,2449.48,701029.297
2383.43,203130.6,2449.45,701029.297
2383.53,203145.32,2449.41,701029.297
2383.63,203160.07,2449.38,701029.297
2383.73,203174.86,2449.35,701029.297
2383.83,203189.68,2449.32,701029.297
2383.93,203204.53,2449.28,701029.297
2384.03,203219.42,2449.25,701029.297
2384.13,203234.35,2449.22,701029.297
2384.23,203249.3,2449.18,701029.297
2384.33,203264.3,2449.15,701029.297
2384.43,203279.33,2449.12,701029.297
2384.53,203294.39,2449.08,701029.297
2384.63,203309.49,2449.05,701029.297
2384.73,203324.62,2449.02,701029.297
2384.83,203339.79,2448.98,701029.297
2384.93,203354.99,2448.95,701029.297
2385.03,203370.22,2448.92,701029.297
2385.13,203385.49,2448.88,701029.297
2385.23,203400.8,2448.85,701029.297
2385.33,203416.14,2448.82,701029.297
2385.43,203431.51,2448.78,701029.297
2385.53,203446.92,2448.75,701029.297
2385.63,203462.36,2448.71,701029.297
2385.73,203477.84,2448.68,701029.297
2385.83,203493.35,2448.65,701029.297
2385.93,203508.9,2448.61,701029.297
2386.03,203524.48,2448.58,701029.297
2386.13,203540.1,2448.54,701029.297
2386.23,203555.75,2448.51,701029.297
2386.33,203571.43,2448.47,701029.297
2386.43,203587.15,2448.44,701029.297
2386.53,203602.9,2448.4,701029.297
2386.63,203618.69,2448.37,701029.297
2386.73,203634.52,2448.33,701029.297
2386.83,203650.37,2448.3,701029.297
2386.93,203666.27,2448.26,701029.297
2387.03,203682.19,2448.23,701029.297
2387.15,203701.35,2448.19,701029.297
2387.23,203714.15,2448.16,701029.297
2387.33,203730.18,2448.12,701029.297
2387.43,203746.24,2448.09,701029.297
2387.53,203762.34,2448.05,701029.297
2387.63,203778.48,2448.02,701029.297
2387.73,203794.64,2447.98,701029.297
2387.83,203810.85,2447.95,701029.297
2387.93,203827.08,2447.91,701029.297
2388.03,203843.36,2447.87,701029.297
2388.15,203862.93,2447.83,701029.297
2388.23,203876.0,2447.8,701029.297
2388.33,203892.38,2447.77,701029.297
2388.45,203912.07,2447.72,701029.297
2388.53,203925.23,2447.69,701029.297
2388.65,203945.01,2447.65,701029.297
2388.73,203958.22,2447.62,701029.297
2388.83,203974.77,2447.58,701029.297
2388.95,203994.67,2447.54,701029.297
2389.05,204011.3,2447.5,701029.297
2389.13,204024.62,2447.47,701029.297
2389.25,204044.65,2447.43,701029.297
2389.35,204061.37,2447.39,701029.297
2389.45,204078.13,2447.36,701029.297
2389.53,204091.57,2447.33,701029.297
2389.65,204111.76,2447.28,701029.297
2389.75,204128.62,2447.25,701029.297
2389.85,204145.52,2447.21,701029.297
2389.95,204162.45,2447.17,701029.297
2390.05,204179.42,2447.13,0.0
2390.15,204196.42,2447.1,0.0
2390.25,204213.46,2447.06,0.0
2390.35,204230.53,2447.02,0.0
2390.43,204244.21,2446.99,0.0
2390.55,204264.78,2446.95,0.0
2390.65,204281.95,2446.91,0.0
2390.73,204295.71,2446.88,0.0
2390.85,204316.4,2446.83,0.0
2390.95,204333.68,2446.79,0.0
2391.03,204347.53,2446.76,0.0
2391.15,204368.34,2446.72,0.0
2391.25,204385.72,2446.68,0.0
2391.35,204403.13,2446.64,0.0
2391.45,204420.58,2446.6,0.0
2391.55,204438.06,2446.56,0.0
2391.65,204455.58,2446.52,0.0
2391.75,204473.13,2446.49,0.0
2391.85,204490.72,2446.45,0.0
2391.95,204508.34,2446.41,0.0
2392.05,204526.0,2446.37,0.0
2392.15,204543.69,2446.33,0.0
2392.25,204561.41,2446.29,0.0
2392.37,204582.73,2446.24,0.0
2392.45,204596.96,2446.21,0.0
2392.57,204618.36,2446.17,0.0
2392.65,204632.65,2446.13,0.0
2392.75,204650.55,2446.1,0.0
2392.85,204668.48,2446.06,0.0
2392.95,204686.44,2446.02,0.0
2393.07,204708.04,2445.97,0.0
2393.15,204722.47,2445.94,0.0
2393.27,204744.16,2445.89,0.0
2393.37,204762.27,2445.85,0.0
2393.47,204780.41,2445.81,0.0
2393.57,204798.59,2445.77,0.0
2393.67,204816.8,2445.73,0.0
2393.77,204835.04,2445.69,0.0
2393.85,204849.66,2445.66,0.0
2393.95,204867.97,2445.62,0.0
2394.07,204889.98,2445.57,0.0
2394.17,204908.37,2445.53,0.0
2394.27,204926.78,2445.49,0.0
2394.37,204945.24,2445.45,0.0
2394.47,204963.72,2445.41,0.0
2394.57,204982.24,2445.37,0.0
2394.67,205000.8,2445.32,0.0
2394.77,205019.38,2445.28,0.0
2394.87,205038.01,2445.24,0.0
2394.95,205052.93,2445.21,0.0
2395.05,205071.61,2445.17,0.0
2395.17,205094.08,2445.12,0.0
2395.27,205112.84,2445.08,0.0
2395.35,205127.87,2445.04,0.0
2395.47,205150.46,2445.0,0.0
2395.57,205169.32,2444.95,0.0
2395.67,205188.22,2444.91,0.0
2395.77,205207.15,2444.87,0.0
2395.87,205226.12,2444.83,0.0
2395.97,205245.12,2444.79,0.0
2396.07,205264.15,2444.75,0.0
2396.17,205283.22,2444.7,0.0
2396.25,205298.5,2444.67,0.0
2396.37,205321.45,2444.62,0.0
2396.47,205340.62,2444.58,0.0
2396.57,205359.83,2444.53,0.0
2396.67,205379.07,2444.49,0.0
2396.69,205382.92,2444.48,0.0
2396.85,205413.78,2444.42,0.0
2396.97,205436.99,2444.36,0.0
2397.07,205456.36,2444.32,0.0
2397.15,205471.89,2444.29,0.0
2397.27,205495.22,2444.24,0.0
2397.37,205514.69,2444.19,0.0
2397.45,205530.3,2444.16,0.0
2397.57,205553.75,2444.11,0.0
2397.67,205573.33,2444.07,0.0
2397.77,205592.95,2444.02,0.0
2397.85,205608.66,2443.99,0.0
2397.95,205628.34,2443.94,0.0
2398.05,205648.05,2443.9,0.0
2398.15,205667.79,2443.86,0.0
2398.27,205691.53,2443.81,0.0
2398.37,205711.35,2443.76,0.0
2398.47,205731.2,2443.72,0.0
2398.57,205751.09,2443.67,0.0
2398.67,205771.01,2443.63,0.0
2398.75,205786.97,2443.6,0.0
2398.9,205817.09,2443.53,0.0
2399.42,205921.66,2443.3,0.0
2400.43,206127.4,2442.85,0.0
2401.93,206439.53,2442.16,0.0
2403.92,206865.16,2441.23,0.0
2406.4,207414.15,2440.02,0.0
2409.37,208099.2,2438.52,0.0
2412.83,208934.71,2436.69,0.0
2416.78,209937.79,2434.5,0.0
2421.22,211127.06,2431.91,0.0
2425.12,212225.06,2429.52,0.0
2431.12,214012.42,2425.64,0.0
2436.12,215591.42,2422.22,0.0
2441.12,217251.05,2418.63,0.0
2446.12,218990.55,2414.88,0.0
2451.12,220809.13,2410.98,0.0
2456.12,222705.97,2406.91,0.0
2461.35,224773.08,2402.5,0.0
2467.08,227134.3,2397.48,0.0
2473.31,229813.59,2391.8,0.0
2480.04,232837.1,2385.42,0.0
2487.27,236233.18,2378.29,0.0
2495.0,240029.83,2370.37,0.0
2503.24,244256.78,2361.6,0.0
2513.77,249937.42,2349.9,0.0
2521.2,254117.41,2341.36,0.0
2530.93,259811.74,2329.81,0.0
2540.93,265911.04,2317.56,0.0
2550.93,272252.45,2304.93,0.0
2560.93,278827.37,2291.96,0.0
2570.93,285627.16,2278.69,0.0
2582.93,294071.65,2262.38,0.0
2590.93,299867.05,2251.3,0.0
2600.93,307290.15,2237.25,0.0
2612.93,316449.15,2220.11,0.0
2622.93,324281.42,2205.63,0.0
2630.93,330672.17,2193.94,0.0
2642.93,340457.01,2176.22,0.0
2650.93,347106.94,2164.32,0.0
2660.93,355555.06,2149.35,0.0
2672.93,365882.11,2131.28,0.0
2682.93,374637.33,2116.16,0.0
2692.93,383520.88,2100.99,0.0
2700.93,390715.59,2088.83,0.0
2710.93,399813.29,2073.61,0.0
2722.93,410875.17,2055.35,0.0
2732.93,420206.75,2040.14,0.0
2742.93,429635.07,2024.94,0.0
2750.93,437243.55,2012.81,0.0
2762.93,448759.4,1994.66,0.0
2772.93,458444.67,1979.6,0.0
2782.93,468205.18,1964.58,0.0
2792.93,478036.07,1949.64,0.0
2802.93,487932.64,1934.76,0.0
2812.93,497890.42,1919.97,0.0
2822.93,507905.09,1905.25,0.0
2832.93,517972.52,1890.63,0.0
2842.93,528088.77,1876.1,0.0
2852.93,538250.02,1861.67,0.0
2862.93,548452.67,1847.35,0.0
2872.93,558693.23,1833.12,0.0
